filename,line_num,product_code,product_name,color,size,quantity,unit_price,amount
0217インス・佐藤21枚_Part11.pdf,2,,,BLACK,M,12,6200,74400
0217インス・佐藤21枚_Part11.pdf,3,,,BLACK,L,11,6200,68200
0217インス・佐藤21枚_Part11.pdf,4,,,BLACK,XL,2,6200,12400
0217インス・佐藤21枚_Part11.pdf,5,,,SAGE,S,1,6200,6200
0217インス・佐藤21枚_Part11.pdf,6,,,SAGE,M,8,6200,49600
0217インス・佐藤21枚_Part11.pdf,7,,,SAGE,L,8,6200,49600
0217インス・佐藤21枚_Part11.pdf,8,,,SAGE,XL,2,6200,12400
0217インス・佐藤21枚_Part11.pdf,9,,,KAHAKI,S,2,6200,12400
0217インス・佐藤21枚_Part11.pdf,10,,,KAHAKI,M,10,6200,62000
0217インス・佐藤21枚_Part11.pdf,11,,,KAHAKI,L,10,6200,62000
0217インス・佐藤21枚_Part11.pdf,12,,,KAHAKI,XL,1,6200,6200
0217インス・佐藤21枚_Part11.pdf,13,,,L.BEIGE,S,2,6200,12400
0217インス・佐藤21枚_Part11.pdf,14,,,L.BEIGE,M,5,6200,31000
0217インス・佐藤21枚_Part11.pdf,15,,,L.BEIGE,L,6,6200,37200
0217インス・佐藤21枚_Part11.pdf,16,,,L.BEIGE,XL,2,6200,12400
0217インス・佐藤21枚_Part11.pdf,17,WT26031AD/481,SPACE CK STAND-UP JK,D.NVY,S,21,11000,231000
0217インス・佐藤21枚_Part11.pdf,18,,,D.NVY,M,29,11000,319000
0217インス・佐藤21枚_Part11.pdf,19,,,D.NVY,L,10,11000,110000
0217インス・佐藤21枚_Part11.pdf,20,,,D.NVY,XL,3,11000,33000
0217インス・佐藤21枚_Part11.pdf,21,,,BLU,S,2,11000,22000
0217インス・佐藤21枚_Part11.pdf,22,,,BLU,M,4,11000,44000
0217インス・佐藤21枚_Part11.pdf,23,,,BLU,L,5,11000,55000
0217インス・佐藤21枚_Part11.pdf,24,,,BLU,XL,2,11000,22000
0217インス・佐藤21枚_Part11.pdf,25,,,NTU,S,2,11000,22000
0217インス・佐藤21枚_Part11.pdf,26,,,NTU,M,8,11000,88000
0217インス・佐藤21枚_Part11.pdf,27,,,NTU,L,8,11000,88000
0217インス・佐藤21枚_Part11.pdf,28,,,NTU,XL,2,11000,22000
0217インス・佐藤21枚_Part12.pdf,1,WT26321AD-EX/492,SUMMER TCH THINGS PT,BLACK,S,4,7680,30720
0217インス・佐藤21枚_Part12.pdf,2,,,BLACK,M,15,7680,115200
0217インス・佐藤21枚_Part12.pdf,3,,,BLACK,L,14,7680,107520
0217インス・佐藤21枚_Part12.pdf,4,,,BLACK,XL,4,7680,30720
0217インス・佐藤21枚_Part12.pdf,5,,,SAGE,S,3,7680,23040
0217インス・佐藤21枚_Part12.pdf,6,,,SAGE,M,9,7680,69120
0217インス・佐藤21枚_Part12.pdf,7,,,SAGE,L,9,7680,69120
0217インス・佐藤21枚_Part12.pdf,8,,,SAGE,XL,4,7680,30720
0217インス・佐藤21枚_Part12.pdf,9,,,KAHAKI,S,2,7680,15360
0217インス・佐藤21枚_Part12.pdf,10,,,KAHAKI,M,6,7680,46080
0217インス・佐藤21枚_Part12.pdf,11,,,KAHAKI,L,6,7680,46080
0217インス・佐藤21枚_Part12.pdf,12,,,KAHAKI,XL,3,7680,23040
0217インス・佐藤21枚_Part12.pdf,13,,,L.BEIGE,S,3,7680,23040
0217インス・佐藤21枚_Part12.pdf,14,,,L.BEIGE,M,6,7680,46080
0217インス・佐藤21枚_Part12.pdf,15,,,L.BEIGE,L,5,7680,38400
0217インス・佐藤21枚_Part12.pdf,16,,,L.BEIGE,XL,2,7680,15360
0217インス・佐藤21枚_Part12.pdf,17,WT26065AD/491,SPACE CK OVER-PT,D.NVY,S,6,10500,63000
0217インス・佐藤21枚_Part12.pdf,18,,,D.NVY,M,18,10500,189000
0217インス・佐藤21枚_Part12.pdf,19,,,D.NVY,L,15,10500,157500
0217インス・佐藤21枚_Part12.pdf,20,,,D.NVY,XL,3,10500,31500
0217インス・佐藤21枚_Part12.pdf,21,,,BLU,S,3,10500,31500
0217インス・佐藤21枚_Part12.pdf,22,,,BLU,M,7,10500,73500
0217インス・佐藤21枚_Part12.pdf,23,,,BLU,L,8,10500,84000
0217インス・佐藤21枚_Part12.pdf,24,,,BLU,XL,1,10500,10500
0217インス・佐藤21枚_Part12.pdf,25,,,NUT,S,3,10500,31500
0217インス・佐藤21枚_Part12.pdf,26,,,NUT,M,9,10500,94500
0217インス・佐藤21枚_Part12.pdf,27,,,NUT,L,9,10500,94500
0217インス・佐藤21枚_Part12.pdf,28,,,NUT,XL,3,10500,31500
0217インス・佐藤21枚_Part13.pdf,1,WT26046AD/483,SUMMER TCH TWILL PT,BLACK,S,12,6950,83400
0217インス・佐藤21枚_Part13.pdf,2,,,BLACK,M,26,6950,180700
0217インス・佐藤21枚_Part13.pdf,3,,,BLACK,L,24,6950,166800
0217インス・佐藤21枚_Part13.pdf,4,,,BLACK,XL,5,6950,34750
0217インス・佐藤21枚_Part13.pdf,5,,,SAGE,S,12,6950,83400
0217インス・佐藤21枚_Part13.pdf,6,,,SAGE,M,20,6950,139000
0217インス・佐藤21枚_Part13.pdf,7,,,SAGE,L,16,6950,111200
0217インス・佐藤21枚_Part13.pdf,8,,,SAGE,XL,4,6950,27800
0217インス・佐藤21枚_Part13.pdf,9,,,KAHAKI,S,9,6950,62550
0217インス・佐藤21枚_Part13.pdf,10,,,KAHAKI,M,20,6950,139000
0217インス・佐藤21枚_Part13.pdf,11,,,KAHAKI,L,20,6950,139000
0217インス・佐藤21枚_Part13.pdf,12,,,KAHAKI,XL,4,6950,27800
0217インス・佐藤21枚_Part13.pdf,13,,,L.BEIGE,S,10,6950,69500
0217インス・佐藤21枚_Part13.pdf,14,,,L.BEIGE,M,17,6950,118150
0217インス・佐藤21枚_Part13.pdf,15,,,L.BEIGE,L,15,6950,104250
0217インス・佐藤21枚_Part13.pdf,16,,,L.BEIGE,XL,4,6950,27800
0217インス・佐藤21枚_Part14.pdf,1,WT26021AD/458,SUPPLEX BRISK SHORTS,BLACK,S,7,5430,38010
0217インス・佐藤21枚_Part14.pdf,2,,,BLACK,M,19,5430,103170
0217インス・佐藤21枚_Part14.pdf,3,,,BLACK,L,19,5430,103170
0217インス・佐藤21枚_Part14.pdf,4,,,BLACK,XL,11,5430,59730
0217インス・佐藤21枚_Part14.pdf,5,,,FOREST GRN,S,5,5430,27150
0217インス・佐藤21枚_Part14.pdf,6,,,FOREST GRN,M,10,5430,54300
0217インス・佐藤21枚_Part14.pdf,7,,,FOREST GRN,L,10,5430,54300
0217インス・佐藤21枚_Part14.pdf,8,,,FOREST GRN,XL,7,5430,38010
0217インス・佐藤21枚_Part14.pdf,9,,,DESERT,S,7,5430,38010
0217インス・佐藤21枚_Part14.pdf,10,,,DESERT,M,15,5430,81450
0217インス・佐藤21枚_Part14.pdf,11,,,DESERT,L,15,5430,81450
0217インス・佐藤21枚_Part14.pdf,12,,,DESERT,XL,11,5430,59730
0217インス・佐藤21枚_Part14.pdf,13,,,MIST PPL,S,4,5430,21720
0217インス・佐藤21枚_Part14.pdf,14,,,MIST PPL,M,8,5430,43440
0217インス・佐藤21枚_Part14.pdf,15,,,MIST PPL,L,7,5430,38010
0217インス・佐藤21枚_Part14.pdf,16,,,MIST PPL,XL,5,5430,27150
0217インス・佐藤21枚_Part15.pdf,1,WT26013AD/472,D/D NYLON EASY S/PT (中国分),BLACK,S,1,5600,5600
0217インス・佐藤21枚_Part15.pdf,2,,,BLACK,M,2,5600,11200
0217インス・佐藤21枚_Part15.pdf,3,,,BLACK,L,2,5600,11200
0217インス・佐藤21枚_Part15.pdf,4,,,BLACK,XL,1,5600,5600
0217インス・佐藤21枚_Part15.pdf,5,,,OLIVE,S,1,5600,5600
0217インス・佐藤21枚_Part15.pdf,6,,,OLIVE,M,2,5600,11200
0217インス・佐藤21枚_Part15.pdf,7,,,OLIVE,L,2,5600,11200
0217インス・佐藤21枚_Part15.pdf,8,,,OLIVE,XL,1,5600,5600
0217インス・佐藤21枚_Part15.pdf,9,,,CEMENT,S,1,5600,5600
0217インス・佐藤21枚_Part15.pdf,10,,,CEMENT,M,2,5600,11200
0217インス・佐藤21枚_Part15.pdf,11,,,CEMENT,L,2,5600,11200
0217インス・佐藤21枚_Part15.pdf,12,,,CEMENT,XL,1,5600,5600
0217インス・佐藤21枚_Part15.pdf,13,,,D/CAMO,S,1,5600,5600
0217インス・佐藤21枚_Part15.pdf,14,,,D/CAMO,M,2,5600,11200
0217インス・佐藤21枚_Part15.pdf,15,,,D/CAMO,L,2,5600,11200
0217インス・佐藤21枚_Part15.pdf,16,,,D/CAMO,XL,1,5600,5600
0217インス・佐藤21枚_Part16.pdf,1,WT26013AD/472,D/D NYLON EASY S/PT,BLACK,S,4,5600,22400
0217インス・佐藤21枚_Part16.pdf,2,,,BLACK,M,9,5600,50400
0217インス・佐藤21枚_Part16.pdf,3,,,BLACK,L,10,5600,56000
0217インス・佐藤21枚_Part16.pdf,4,,,BLACK,XL,4,5600,22400
0217インス・佐藤21枚_Part16.pdf,5,,,OLIVE,S,6,5600,33600
0217インス・佐藤21枚_Part16.pdf,6,,,OLIVE,M,8,5600,44800
0217インス・佐藤21枚_Part16.pdf,7,,,OLIVE,L,7,5600,39200
0217インス・佐藤21枚_Part16.pdf,8,,,OLIVE,XL,2,5600,11200
0217インス・佐藤21枚_Part16.pdf,9,,,CEMENT,S,5,5600,28000
0217インス・佐藤21枚_Part16.pdf,10,,,CEMENT,M,6,5600,33600
0217インス・佐藤21枚_Part16.pdf,11,,,CEMENT,L,7,5600,39200
0217インス・佐藤21枚_Part16.pdf,12,,,CEMENT,XL,4,5600,22400
0217インス・佐藤21枚_Part16.pdf,13,,,D/CAMO,S,6,5600,33600
0217インス・佐藤21枚_Part16.pdf,14,,,D/CAMO,M,10,5600,56000
0217インス・佐藤21枚_Part16.pdf,15,,,D/CAMO,L,8,5600,44800
0217インス・佐藤21枚_Part16.pdf,16,,,D/CAMO,XL,4,5600,22400
0217インス・佐藤21枚_Part17.pdf,1,WT26023AD/474,D/D NYLON BRISK SHIRT,DAISY,S,1,5200,5200
0217インス・佐藤21枚_Part17.pdf,2,,,DAISY,M,12,5200,62400
0217インス・佐藤21枚_Part17.pdf,3,,,DAISY,L,6,5200,31200
0217インス・佐藤21枚_Part17.pdf,4,,,JASMINE,S,3,5200,15600
0217インス・佐藤21枚_Part17.pdf,5,,,JASMINE,M,16,5200,83200
0217インス・佐藤21枚_Part17.pdf,6,,,JASMINE,L,7,5200,36400
0217インス・佐藤21枚_Part17.pdf,7,,,JASMINE,XL,3,5200,15600
0217インス・佐藤21枚_Part17.pdf,8,,,BLACK,S,12,5200,62400
0217インス・佐藤21枚_Part17.pdf,9,,,BLACK,M,21,5200,109200
0217インス・佐藤21枚_Part17.pdf,10,,,BLACK,L,22,5200,114400
0217インス・佐藤21枚_Part17.pdf,11,,,BLACK,XL,8,5200,41600
0217インス・佐藤21枚_Part17.pdf,12,,,A/BLUE,S,3,5200,15600
0217インス・佐藤21枚_Part17.pdf,13,,,A/BLUE,M,15,5200,78000
0217インス・佐藤21枚_Part17.pdf,14,,,A/BLUE,L,9,5200,46800
0217インス・佐藤21枚_Part17.pdf,15,,,A/BLUE,XL,2,5200,10400
0217インス・佐藤21枚_Part17.pdf,16,,,CEMENT,S,9,5200,46800
0217インス・佐藤21枚_Part17.pdf,17,,,CEMENT,M,21,5200,109200
0217インス・佐藤21枚_Part17.pdf,18,,,CEMENT,L,18,5200,93600
0217インス・佐藤21枚_Part17.pdf,19,,,CEMENT,XL,9,5200,46800
0217インス・佐藤21枚_Part17.pdf,20,,,I/BLACK,S,4,5200,20800
0217インス・佐藤21枚_Part17.pdf,21,,,I/BLACK,M,8,5200,41600
0217インス・佐藤21枚_Part17.pdf,22,,,I/BLACK,L,4,5200,20800
0217インス・佐藤21枚_Part17.pdf,23,,,I/BLACK,XL,3,5200,15600
0217インス・佐藤21枚_Part18.pdf,1,WT26012AD/471,D/D NYLON OVER PT,BLACK,S,12,5500,66000
0217インス・佐藤21枚_Part18.pdf,2,,,BLACK,M,27,5500,148500
0217インス・佐藤21枚_Part18.pdf,3,,,BLACK,L,21,5500,115500
0217インス・佐藤21枚_Part18.pdf,4,,,BLACK,XL,6,5500,33000
0217インス・佐藤21枚_Part18.pdf,5,,,OLIVE,S,4,5500,22000
0217インス・佐藤21枚_Part18.pdf,6,,,OLIVE,M,18,5500,99000
0217インス・佐藤21枚_Part18.pdf,7,,,OLIVE,L,15,5500,82500
0217インス・佐藤21枚_Part18.pdf,8,,,OLIVE,XL,5,5500,27500
0217インス・佐藤21枚_Part18.pdf,9,,,C/CAMO,S,7,5500,38500
0217インス・佐藤21枚_Part18.pdf,10,,,C/CAMO,M,13,5500,71500
0217インス・佐藤21枚_Part18.pdf,11,,,C/CAMO,L,11,5500,60500
0217インス・佐藤21枚_Part18.pdf,12,,,C/CAMO,XL,4,5500,22000
0217インス・佐藤21枚_Part18.pdf,13,,,CEMENT,S,8,5500,44000
0217インス・佐藤21枚_Part18.pdf,14,,,CEMENT,M,20,5500,110000
0217インス・佐藤21枚_Part18.pdf,15,,,CEMENT,L,17,5500,93500
0217インス・佐藤21枚_Part18.pdf,16,,,CEMENT,XL,6,5500,33000
0217インス・佐藤21枚_Part18.pdf,17,,,I/BLACK,S,51,5500,280500
0217インス・佐藤21枚_Part18.pdf,18,,,A/BLUE,S,108,5500,594000
0217インス・佐藤21枚_Part19.pdf,1,WT26011AD/470,D/D NYLON CARGOS- PANTS (中国分),BLACK,M,2,5500,11000
0217インス・佐藤21枚_Part19.pdf,2,,,BLACK,L,2,5500,11000
0217インス・佐藤21枚_Part19.pdf,3,,,BLACK,XL,1,5500,5500
0217インス・佐藤21枚_Part19.pdf,4,,,D/CAMO,M,2,5500,11000
0217インス・佐藤21枚_Part19.pdf,5,,,D/CAMO,L,2,5500,11000
0217インス・佐藤21枚_Part19.pdf,6,,,D/CAMO,XL,1,5500,5500
0217インス・佐藤21枚_Part19.pdf,7,,,OLIVE,M,2,5500,11000
0217インス・佐藤21枚_Part19.pdf,8,,,OLIVE,L,2,5500,11000
0217インス・佐藤21枚_Part19.pdf,9,,,OLIVE,XL,1,5500,5500
0217インス・佐藤21枚_Part19.pdf,10,,,CEMENT,M,2,5500,11000
0217インス・佐藤21枚_Part19.pdf,11,,,CEMENT,L,2,5500,11000
0217インス・佐藤21枚_Part19.pdf,12,,,CEMENT,XL,1,5500,5500
0217インス・佐藤21枚_Part19.pdf,13,WT26012AD/471,D/D NYLON OVER PT (中国分),BLACK,M,2,5500,11000
0217インス・佐藤21枚_Part19.pdf,14,,,BLACK,L,2,5500,11000
0217インス・佐藤21枚_Part19.pdf,15,,,BLACK,XL,1,5500,5500
0217インス・佐藤21枚_Part19.pdf,16,,,OLIVE,M,1,5500,5500
0217インス・佐藤21枚_Part19.pdf,17,,,OLIVE,L,1,5500,5500
0217インス・佐藤21枚_Part19.pdf,18,,,CEMENT,M,2,5500,11000
0217インス・佐藤21枚_Part19.pdf,19,,,CEMENT,L,2,5500,11000
0217インス・佐藤21枚_Part19.pdf,20,,,CEMENT,XL,1,5500,5500
0217インス・佐藤21枚_Part19.pdf,21,,,C/CAMO,M,1,5500,5500
0217インス・佐藤21枚_Part19.pdf,22,,,C/CAMO,L,1,5500,5500
0217インス・佐藤21枚_Part20.pdf,1,WT26010AD/469,D/D NYLON CARGO PANTS (中国分),BLACK,M,1,5950,5950
0217インス・佐藤21枚_Part20.pdf,2,,,BLACK,L,1,5950,5950
0217インス・佐藤21枚_Part20.pdf,3,,,BLACK,XL,1,5950,5950
0217インス・佐藤21枚_Part20.pdf,4,,,D/CAMO,M,1,5950,5950
0217インス・佐藤21枚_Part20.pdf,5,,,D/CAMO,L,1,5950,5950
0217インス・佐藤21枚_Part20.pdf,6,,,D/CAMO,XL,1,5950,5950
0217インス・佐藤21枚_Part20.pdf,7,,,CEMENT,M,1,5950,5950
0217インス・佐藤21枚_Part20.pdf,8,,,CEMENT,L,1,5950,5950
0217インス・佐藤21枚_Part20.pdf,9,,,CEMENT,XL,1,5950,5950
0217インス・佐藤21枚_Part20.pdf,10,,,OLIVE,M,1,5950,5950
0217インス・佐藤21枚_Part20.pdf,11,,,OLIVE,L,1,5950,5950
0217インス・佐藤21枚_Part20.pdf,12,,,OLIVE,XL,1,5950,5950
0217インス・佐藤21枚_Part20.pdf,13,WT26011AD/470,D/D NYLON CARGOS- PANTS,CEMENT,S,12,5500,66000
0217インス・佐藤21枚_Part20.pdf,14,,,CEMENT,M,13,5500,71500
0217インス・佐藤21枚_Part20.pdf,15,,,CEMENT,L,7,5500,38500
0217インス・佐藤21枚_Part20.pdf,16,,,CEMENT,XL,3,5500,16500
0217インス・佐藤21枚_Part20.pdf,17,,,BLACK,S,19,5500,104500
0217インス・佐藤21枚_Part20.pdf,18,,,BLACK,M,45,5500,247500
0217インス・佐藤21枚_Part20.pdf,19,,,BLACK,L,37,5500,203500
0217インス・佐藤21枚_Part20.pdf,20,,,BLACK,XL,9,5500,49500
0217インス・佐藤21枚_Part20.pdf,21,,,D/CAMO,S,4,5500,22000
0217インス・佐藤21枚_Part20.pdf,22,,,D/CAMO,M,13,5500,71500
0217インス・佐藤21枚_Part20.pdf,23,,,D/CAMO,L,10,5500,55000
0217インス・佐藤21枚_Part20.pdf,24,,,D/CAMO,XL,7,5500,38500
0217インス・佐藤21枚_Part20.pdf,25,,,OLIVE,S,9,5500,49500
0217インス・佐藤21枚_Part20.pdf,26,,,OLIVE,M,20,5500,110000
0217インス・佐藤21枚_Part20.pdf,27,,,OLIVE,L,18,5500,99000
0217インス・佐藤21枚_Part20.pdf,28,,,OLIVE,XL,4,5500,22000
0217インス・佐藤21枚_Part21.pdf,1,WT26323AD-BS/495,D/D NYLON CAGO SHORTS,BLACK,XS,88,5000,440000
0217インス・佐藤21枚_Part21.pdf,2,,,BLACK,S,91,5000,455000
0217インス・佐藤21枚_Part21.pdf,3,,,BLACK,L,90,5000,450000
0217インス・佐藤21枚_Part21.pdf,4,,,BLACK,XL,86,5000,430000
0217インス・佐藤21枚_Part21.pdf,5,,,OLIVE,XS,58,5000,290000
0217インス・佐藤21枚_Part21.pdf,6,,,OLIVE,S,52,5000,260000
0217インス・佐藤21枚_Part21.pdf,7,,,OLIVE,L,57,5000,285000
0217インス・佐藤21枚_Part21.pdf,8,,,OLIVE,XL,49,5000,245000
0217インス・佐藤21枚_Part21.pdf,9,WT26010AD/469,D/D NYLON CARGO PANTS,BLACK,S,23,5950,136850
0217インス・佐藤21枚_Part21.pdf,10,,,BLACK,M,43,5950,255850
0217インス・佐藤21枚_Part21.pdf,11,,,BLACK,L,46,5950,273700
0217インス・佐藤21枚_Part21.pdf,12,,,BLACK,XL,13,5950,77350
0217インス・佐藤21枚_Part21.pdf,13,,,D/CAMO,S,12,5950,71400
0217インス・佐藤21枚_Part21.pdf,14,,,D/CAMO,M,21,5950,124950
0217インス・佐藤21枚_Part21.pdf,15,,,D/CAMO,L,22,5950,130900
0217インス・佐藤21枚_Part21.pdf,16,,,D/CAMO,XL,11,5950,65450
0217インス・佐藤21枚_Part21.pdf,17,,,CEMENT,S,18,5950,107100
0217インス・佐藤21枚_Part21.pdf,18,,,CEMENT,M,26,5950,154700
0217インス・佐藤21枚_Part21.pdf,19,,,CEMENT,L,20,5950,119000
0217インス・佐藤21枚_Part21.pdf,20,,,CEMENT,XL,12,5950,71400
0217インス・佐藤21枚_Part21.pdf,21,,,OLIVE,S,11,5950,65450
0217インス・佐藤21枚_Part21.pdf,22,,,OLIVE,M,26,5950,154700
0217インス・佐藤21枚_Part21.pdf,23,,,OLIVE,L,24,5950,142800
0217インス・佐藤21枚_Part21.pdf,24,,,OLIVE,XL,12,5950,71400
